,falsified,rating,verified_purchase,sentiment,num_words_in_text,num_stopwords,num_words_in_text_no_stop,num_unique_words,mean_word_len,max_word_len,num_chars,num_punctuations,num_scentences_in_text,flesch_ease,flesch_kincaid_grade,automated_readability_index,overall_readability_index,total_sentiment,average_review_sentiment
2927,1,1,1,0,37,17,20,31,3.810810810810811,8,177,1,1,67.76,13.0,15.0,15.0,2.0,2.0
2928,1,3,0,0,21,11,10,21,4.857142857142857,12,122,6,1,67.08,9.1,12.0,9.0,2.0,2.0
2929,1,4,0,1,40,20,20,37,4.575,10,222,5,5,80.28,4.1,4.1,4.0,15.0,3.0
2930,1,1,0,0,36,20,16,31,4.666666666666667,11,203,3,2,70.13,8.0,9.6,8.0,5.0,2.5
2931,1,1,0,0,25,15,10,23,4.28,13,133,5,1,63.02,10.7,11.2,11.0,4.0,4.0
2932,1,4,0,1,30,10,20,28,5.1,13,182,5,1,74.87,10.3,17.6,7.0,3.0,3.0
2933,1,3,0,0,60,32,28,46,3.433333333333333,8,265,5,5,101.6,2.1,0.7,1.0,14.0,2.8
2934,1,4,0,1,36,20,16,33,4.5555555555555545,9,199,7,2,78.59,6.8,9.0,9.0,6.0,3.0
2935,1,4,0,1,21,7,14,21,4.9523809523809526,20,124,5,1,58.62,10.3,12.4,10.0,3.0,3.0
2937,1,4,0,1,39,20,19,31,4.307692307692308,10,206,5,3,83.66,4.8,5.4,7.0,11.0,3.6666666666666665
2938,1,2,0,0,43,20,23,33,4.953488372093024,10,255,4,2,66.57,9.3,12.6,13.0,6.0,3.0
2939,1,2,0,0,33,20,13,26,4.121212121212121,12,169,3,1,63.36,12.6,14.5,7.0,6.0,6.0
2940,1,4,0,1,51,29,22,44,4.254901960784314,14,267,2,2,62.51,10.9,11.3,8.0,6.0,3.0
2942,1,2,0,0,63,33,30,50,4.333333333333333,13,335,6,4,72.36,7.1,6.8,7.0,9.0,2.25
2943,1,4,0,1,34,19,15,32,3.9117647058823533,9,166,7,2,96.52,4.0,5.5,4.0,10.0,5.0
2945,1,3,0,0,25,11,14,23,4.4,8,134,2,2,84.17,4.6,5.5,5.0,8.0,4.0
2946,1,4,0,1,39,23,16,33,4.307692307692308,11,206,4,1,57.27,15.0,18.4,8.0,5.0,5.0
2947,1,4,0,1,47,24,23,39,4.0,9,234,6,4,84.88,4.4,3.3,6.0,16.0,4.0
2948,1,4,0,1,42,22,20,37,4.690476190476192,11,238,6,4,86.2,3.8,5.9,6.0,16.0,4.0
2949,1,2,0,0,27,15,12,25,3.7777777777777777,10,128,3,4,106.87,0.0,-0.4,3.0,10.0,2.5
2950,1,1,0,0,38,18,20,34,4.815789473684211,10,220,10,3,75.5,5.9,7.6,8.0,16.0,5.333333333333333
2952,1,3,0,0,32,17,15,25,5.40625,12,204,3,3,52.15,8.6,9.4,9.0,9.0,3.0
2953,1,1,1,0,22,13,9,20,3.727272727272727,10,104,3,1,74.53,8.3,7.1,7.0,5.0,5.0
2954,1,1,0,0,25,11,14,20,4.2,7,129,0,1,63.02,10.7,10.9,11.0,2.0,2.0
2955,1,1,0,0,52,28,24,39,4.076923076923077,10,263,9,3,87.76,5.3,6.5,7.0,9.0,3.0
2956,1,3,0,0,41,23,18,36,4.7073170731707314,12,233,4,2,68.1,8.7,11.3,9.0,4.0,2.0
2958,1,4,0,1,40,23,17,34,4.2,10,207,4,2,76.56,7.6,8.4,7.0,8.0,4.0
2959,1,1,0,0,65,26,39,54,4.6923076923076925,12,369,10,3,66.37,9.4,11.5,10.0,9.0,3.0
2960,1,2,1,0,53,15,38,49,4.6415094339622645,10,298,13,3,62.68,8.7,9.8,9.0,6.0,2.0
2961,1,4,0,1,22,13,9,19,3.8181818181818175,11,105,8,3,89.45,2.6,0.2,3.0,11.0,3.6666666666666665
2962,1,4,1,1,32,14,18,30,4.25,10,171,8,1,55.92,13.4,14.6,15.0,13.0,13.0
2965,1,4,0,1,32,12,20,29,4.84375,12,186,5,4,80.28,4.1,5.4,9.0,13.0,3.25
2966,1,3,0,0,24,8,16,23,4.875,10,140,3,2,59.3,8.0,7.6,8.0,6.0,3.0
2968,1,4,0,1,24,11,13,22,4.041666666666667,9,120,4,1,81.97,7.5,9.9,10.0,4.0,4.0
2969,1,4,0,1,34,17,17,33,3.7352941176470584,7,163,4,1,70.81,11.8,13.2,4.0,13.0,13.0
2970,1,1,0,0,42,21,21,39,4.5,11,230,6,4,86.2,3.8,5.0,7.0,18.0,4.5
2971,1,4,0,1,36,19,17,29,3.5,8,161,2,1,77.24,11.4,13.1,0.0,2.0,2.0
2972,1,4,0,1,23,9,14,21,4.739130434782608,10,131,2,1,65.05,9.9,12.4,10.0,5.0,5.0
2973,1,4,1,1,68,32,36,56,3.941176470588236,9,335,11,1,27.84,26.3,31.1,27.0,4.0,4.0
2974,1,1,0,0,20,7,13,20,4.2,10,105,5,1,76.56,7.6,8.4,8.0,10.0,10.0
2975,1,4,0,1,23,14,9,19,4.434782608695652,10,124,5,2,76.72,5.4,5.2,6.0,9.0,4.5
2976,1,3,0,0,64,30,34,54,4.890625,14,376,15,3,58.32,10.4,12.3,10.0,8.0,2.6666666666666665
2977,1,1,1,0,61,28,33,50,4.327868852459017,11,324,13,2,57.95,12.6,14.3,8.0,4.0,2.0
2978,1,4,0,1,29,12,17,26,5.0344827586206895,12,174,6,3,53.17,8.3,7.1,8.0,9.0,3.0
2979,1,3,0,0,40,19,21,36,4.125,11,204,10,3,83.96,4.7,5.3,6.0,12.0,4.0
2980,1,3,0,0,37,20,17,32,3.5675675675675675,7,168,2,1,76.22,11.8,13.9,12.0,4.0,4.0
2981,1,1,0,0,28,18,10,23,3.3928571428571432,7,122,5,3,104.34,1.0,-0.9,4.0,10.0,3.333333333333333
2983,1,4,0,1,31,17,14,28,4.967741935483871,12,184,4,3,86.4,3.8,7.1,9.0,8.0,2.6666666666666665
2985,1,4,0,1,33,15,18,32,4.424242424242424,8,178,7,3,85.69,4.0,4.9,6.0,10.0,3.333333333333333
2986,1,4,0,1,73,43,30,59,3.904109589041096,14,357,7,5,90.5,4.3,4.2,5.0,14.0,2.8
2987,1,1,0,0,31,17,14,27,4.032258064516129,9,155,4,2,81.12,5.8,5.3,6.0,10.0,5.0
2988,1,2,0,0,23,13,10,23,4.3478260869565215,10,122,6,4,90.97,2.0,1.9,2.0,10.0,2.5
2989,1,2,0,0,36,17,19,35,4.194444444444445,10,186,14,6,99.23,0.9,1.3,1.0,17.0,2.833333333333333
2990,1,4,0,1,36,20,16,30,4.138888888888889,10,185,3,1,60.32,13.8,16.1,8.0,4.0,4.0
2991,1,1,0,0,29,11,18,26,5.827586206896553,14,197,5,1,25.12,17.0,20.5,17.0,2.0,2.0
2992,1,4,1,1,10,0,10,10,6.4,12,73,6,1,20.04,12.7,16.6,13.0,3.0,3.0
2994,1,4,0,1,28,13,15,25,4.714285714285714,11,160,4,1,59.98,11.8,14.8,10.0,10.0,10.0
2995,1,1,0,0,43,20,23,38,4.418604651162791,10,232,8,1,53.21,16.5,20.9,8.0,14.0,14.0
2996,1,4,0,1,62,32,30,53,4.548387096774194,17,343,14,4,81.12,5.8,7.8,7.0,16.0,4.0
2997,1,2,0,0,26,11,15,25,4.538461538461538,11,143,6,2,83.66,4.8,6.5,7.0,9.0,4.5
2999,1,1,1,0,23,14,9,21,3.652173913043478,7,106,3,3,97.5,1.6,-0.5,2.0,8.0,2.6666666666666665
3000,1,4,0,1,30,15,15,25,4.433333333333334,11,162,7,4,89.24,2.7,3.2,3.0,22.0,5.5
3001,1,1,0,0,18,7,11,18,4.666666666666667,8,102,3,1,61.67,9.1,9.6,9.0,4.0,4.0
3002,1,4,0,1,61,29,32,43,3.9672131147540974,11,302,7,4,89.79,4.5,4.9,6.0,15.0,3.75
3003,1,1,0,0,38,21,17,36,4.289473684210527,12,200,4,2,77.57,7.2,8.3,7.0,4.0,2.0
3004,1,4,0,1,53,25,28,46,4.075471698113208,10,268,5,4,83.36,4.9,4.4,5.0,12.0,3.0
3006,1,3,0,0,31,16,15,28,4.32258064516129,12,164,4,1,65.39,11.8,14.4,8.0,8.0,8.0
3007,1,4,0,1,32,16,16,30,4.8125,12,185,3,2,63.7,8.4,9.2,8.0,6.0,3.0
3008,1,2,0,0,30,19,11,27,3.566666666666667,13,137,3,2,90.09,4.4,2.9,5.0,10.0,5.0
3009,1,4,0,1,26,14,12,22,4.5769230769230775,12,144,7,3,96.48,2.0,4.5,2.0,9.0,3.0
3010,1,3,0,0,39,28,11,32,3.435897435897436,9,172,5,3,100.58,2.5,1.3,6.0,6.0,2.0
3011,1,1,1,0,94,45,49,67,4.01063829787234,12,470,14,3,65.09,12.0,13.1,14.0,12.0,4.0
3012,1,3,0,0,26,16,10,25,4.153846153846153,9,133,3,2,83.66,4.8,4.6,5.0,4.0,2.0
3013,1,1,0,0,46,22,24,38,4.0,8,229,0,1,58.63,16.5,20.4,7.0,2.0,2.0
3014,1,1,0,0,23,10,13,22,4.3478260869565215,11,123,6,1,81.97,7.5,10.6,8.0,6.0,6.0
3015,1,3,0,0,23,12,11,21,3.9130434782608696,8,112,4,2,93.64,3.1,2.7,5.0,8.0,4.0
3016,1,3,0,0,30,18,12,23,4.133333333333334,9,153,4,1,66.41,11.5,13.0,12.0,4.0,4.0
3017,1,1,1,0,37,22,15,32,4.45945945945946,14,201,3,3,75.91,5.7,5.7,6.0,9.0,3.0
3019,1,4,0,1,27,16,11,24,4.333333333333333,8,143,5,4,106.87,0.0,2.3,3.0,18.0,4.5
3020,1,4,0,1,47,23,24,40,4.148936170212766,11,241,5,3,89.38,4.7,6.0,6.0,16.0,5.333333333333333
3021,1,2,0,0,44,23,21,38,4.113636363636363,9,224,8,5,96.38,2.0,2.3,4.0,14.0,2.8
3022,1,3,1,0,91,49,42,62,4.241758241758242,13,480,11,1,4.49,35.2,44.0,0.0,19.0,19.0
3023,1,2,1,0,32,14,18,30,4.40625,9,173,2,1,64.38,12.2,15.3,8.0,4.0,4.0
3024,1,3,0,0,41,21,20,37,4.463414634146342,9,223,5,2,67.59,8.9,9.8,8.0,6.0,3.0
3025,1,1,1,0,23,11,12,13,5.217391304347826,15,142,6,1,39.67,13.4,14.7,13.0,2.0,2.0
3026,1,2,0,0,49,24,25,40,4.489795918367347,20,270,7,3,71.85,7.3,7.9,8.0,14.0,4.666666666666667
3027,1,4,0,1,46,26,20,35,3.5217391304347827,9,207,5,2,81.97,7.5,6.6,7.0,6.0,3.0
3028,1,4,0,1,46,19,27,37,4.869565217391305,13,269,8,1,24.79,21.2,24.5,21.0,23.0,23.0
3029,1,1,0,0,22,11,11,18,4.7727272727272725,12,126,6,1,66.07,9.5,12.0,12.0,19.0,19.0
3030,1,2,0,0,52,27,25,42,4.153846153846153,10,267,6,6,88.02,3.1,2.5,4.0,17.0,2.833333333333333
3031,1,1,0,0,48,31,17,40,3.9791666666666665,11,238,6,3,89.08,4.8,5.3,5.0,7.0,2.333333333333333
3032,1,3,0,0,25,14,11,23,4.0,13,124,5,2,92.63,3.4,3.7,4.0,5.0,2.5
3033,1,4,0,1,48,27,21,38,4.416666666666667,12,259,8,4,76.22,5.6,5.4,6.0,11.0,2.75
3034,1,1,0,0,48,25,23,41,3.8541666666666665,8,233,3,1,56.6,17.3,20.7,0.0,6.0,6.0
3035,1,2,0,0,82,45,37,62,3.768292682926829,10,390,9,6,91.41,3.9,3.2,4.0,14.0,2.333333333333333
3036,1,2,0,0,51,20,31,42,4.686274509803922,11,292,6,1,28.17,22.0,26.2,10.0,11.0,11.0
3037,1,1,0,0,48,25,23,40,3.9791666666666665,10,238,6,3,80.62,6.0,5.3,6.0,7.0,2.333333333333333
3038,1,4,0,1,80,37,43,61,4.825,14,465,10,2,39.84,17.5,21.4,18.0,6.0,3.0
3039,1,4,0,1,34,18,16,29,4.205882352941177,12,176,3,3,76.93,5.3,4.1,6.0,9.0,3.0
3040,1,1,0,0,53,25,28,45,5.245283018867925,15,330,11,5,77.64,5.1,8.6,6.0,15.0,3.0
3041,1,3,0,0,96,54,42,72,3.875,10,467,12,7,91.41,3.9,3.7,4.0,24.0,3.4285714285714284
3042,1,2,0,0,31,18,13,27,3.838709677419355,11,149,3,3,94.86,2.6,1.8,5.0,7.0,2.333333333333333
3043,1,4,1,1,30,17,13,26,3.9,9,146,4,3,86.71,3.7,1.9,7.0,11.0,3.6666666666666665
3044,1,1,0,0,19,6,13,18,4.3157894736842115,10,101,2,1,77.57,7.2,8.4,7.0,5.0,5.0
3046,1,4,0,1,20,9,11,19,4.45,9,108,2,1,51.18,11.1,9.5,8.0,5.0,5.0
3047,1,3,0,0,67,31,36,49,4.746268656716418,9,384,6,4,62.88,8.7,9.3,9.0,13.0,3.25
3048,1,1,0,0,86,47,39,58,3.732558139534884,10,406,11,5,96.32,4.1,4.7,5.0,16.0,3.2
3049,1,2,0,0,44,22,22,39,4.431818181818182,12,238,11,3,90.39,4.3,6.8,7.0,10.0,3.333333333333333
3050,1,1,0,0,21,9,12,20,4.476190476190476,8,114,5,3,89.75,2.5,3.2,3.0,11.0,3.6666666666666665
3051,1,4,0,1,61,36,25,47,3.9344262295081966,13,300,7,3,93.17,5.3,7.2,5.0,9.0,3.0
3052,1,1,0,0,28,17,11,23,3.8928571428571432,8,136,3,3,104.34,1.0,1.6,6.0,6.0,2.0
3053,1,4,0,1,38,18,20,37,4.0,8,189,4,3,100.88,2.3,3.7,4.0,9.0,3.0
3054,1,1,0,0,19,13,6,17,4.2105263157894735,10,98,3,2,104.13,1.1,3.1,4.0,6.0,3.0
3055,1,3,0,0,33,18,15,30,4.03030303030303,13,165,1,1,63.36,12.6,14.1,7.0,3.0,3.0
3056,1,3,0,0,29,12,17,26,4.137931034482759,13,148,6,4,80.99,3.8,1.7,6.0,11.0,2.75
3057,1,4,1,1,75,42,33,65,4.306666666666667,13,397,13,6,84.17,4.6,5.1,6.0,19.0,3.1666666666666665
3058,1,3,1,0,36,20,16,36,4.4444444444444455,8,196,10,2,87.05,5.6,8.5,6.0,10.0,5.0
3059,1,3,0,0,23,11,12,20,5.608695652173912,13,151,4,1,56.59,11.1,16.5,15.0,2.0,2.0
3060,1,2,0,0,46,22,24,36,4.108695652173913,11,234,6,5,87.52,3.3,2.5,6.0,13.0,2.6
3061,1,4,0,1,49,25,24,38,4.081632653061225,9,248,7,4,84.37,4.5,3.9,5.0,13.0,3.25
3062,1,1,0,0,33,15,18,33,4.5151515151515165,9,181,7,3,94.15,2.9,5.4,6.0,10.0,3.333333333333333
3063,1,1,0,0,23,12,11,22,4.130434782608695,12,117,4,3,80.58,3.9,1.9,4.0,8.0,2.6666666666666665
3064,1,1,0,0,22,9,13,20,4.0,7,109,3,2,102.61,1.7,2.9,4.0,10.0,5.0
3065,1,4,0,1,58,30,28,45,4.206896551724138,12,303,5,1,37.99,22.4,27.4,8.0,18.0,18.0
3066,1,4,1,1,35,21,14,33,3.8285714285714287,12,168,8,4,104.84,0.8,1.0,1.0,12.0,3.0
3067,1,4,1,1,72,36,36,55,4.291666666666667,9,380,8,4,78.59,6.8,7.8,7.0,14.0,3.5
3068,1,2,0,0,38,18,20,33,4.578947368421051,10,211,10,4,78.75,4.6,4.9,5.0,15.0,3.75
3070,1,4,0,1,64,38,26,46,4.125,10,327,8,4,80.62,6.0,6.0,6.0,11.0,2.75
3071,1,1,0,0,21,13,8,17,4.285714285714286,9,110,4,3,89.75,2.5,2.3,3.0,8.0,2.6666666666666665
3072,1,1,0,0,22,13,9,21,3.8181818181818175,7,105,4,3,106.37,0.2,0.2,3.0,8.0,2.6666666666666665
3073,1,4,0,1,41,23,18,31,3.7560975609756095,11,194,4,3,99.87,2.7,3.1,3.0,11.0,3.6666666666666665
3074,1,4,0,1,34,15,19,30,4.147058823529412,10,174,5,1,70.81,11.8,15.1,7.0,8.0,8.0
3075,1,2,0,0,26,11,15,24,3.7692307692307687,7,124,2,2,83.66,4.8,2.8,6.0,6.0,3.0
3076,1,1,0,0,37,19,18,32,4.3243243243243255,9,197,5,5,80.88,3.8,2.6,4.0,17.0,3.4
3077,1,3,0,0,56,31,25,45,3.9642857142857135,9,277,3,2,76.9,9.5,11.2,6.0,7.0,3.5
3078,1,3,1,0,26,10,16,25,4.653846153846153,11,149,9,1,62.01,11.1,13.5,8.0,12.0,12.0
3079,1,1,0,0,72,39,33,56,3.875,9,350,4,1,32.24,26.7,32.8,27.0,4.0,4.0
3080,1,3,0,0,33,18,15,29,4.333333333333333,9,175,11,4,88.43,3.0,3.1,4.0,23.0,5.75
3081,1,1,0,0,45,29,16,40,4.044444444444443,11,226,4,3,81.63,5.6,5.1,6.0,6.0,2.0
3082,1,2,0,0,54,32,22,40,3.962962962962963,9,267,4,2,77.91,9.1,10.7,11.0,6.0,3.0
3083,1,4,0,1,72,37,35,59,4.4444444444444455,14,391,9,3,72.5,9.1,11.5,10.0,14.0,4.666666666666667
3084,1,4,0,1,44,20,24,40,4.681818181818182,12,249,10,2,74.53,8.3,11.6,9.0,7.0,3.5
3085,1,1,0,0,25,13,12,23,4.76,13,143,5,4,73.54,4.6,4.1,9.0,17.0,4.25
3086,1,2,1,0,24,15,9,21,3.75,7,113,2,1,97.88,5.6,8.2,6.0,3.0,3.0
3087,1,2,0,0,42,17,25,41,4.261904761904762,12,220,7,1,55.24,15.7,19.7,8.0,2.0,2.0
3088,1,2,0,0,37,20,17,31,4.702702702702703,13,210,10,1,50.84,15.4,19.2,10.0,11.0,11.0
3089,1,1,0,0,30,20,10,25,4.033333333333333,11,150,1,1,66.41,11.5,12.6,8.0,2.0,2.0
3090,1,2,0,0,69,35,34,58,4.550724637681159,10,382,14,3,73.51,8.7,11.5,12.0,8.0,2.6666666666666665
3092,1,3,0,0,28,14,14,26,3.7142857142857135,7,131,3,3,104.34,1.0,0.7,1.0,11.0,3.6666666666666665
3093,1,4,0,1,19,7,12,17,4.3157894736842115,9,101,2,2,87.21,3.5,3.7,4.0,8.0,4.0
3094,1,4,0,1,26,13,13,26,4.307692307692308,9,137,2,1,70.47,9.9,11.9,10.0,4.0,4.0
3095,1,3,0,0,83,45,38,70,3.9518072289156634,11,410,17,7,101.7,2.0,3.1,4.0,24.0,3.4285714285714284
3096,1,3,0,0,44,27,17,37,4.363636363636363,10,238,6,1,52.2,16.9,21.1,17.0,10.0,10.0
3097,1,1,0,0,48,26,22,45,4.458333333333333,12,261,5,4,67.76,6.8,5.6,7.0,10.0,2.5
3098,1,4,0,1,38,20,18,34,3.763157894736842,9,180,6,4,95.88,2.2,1.4,2.0,13.0,3.25
3099,1,3,0,0,83,42,41,66,4.457831325301205,11,452,11,8,77.94,4.9,4.9,5.0,22.0,2.75
3100,1,4,0,1,24,13,11,23,4.416666666666667,11,131,3,1,72.5,9.1,11.4,7.0,11.0,11.0
3101,1,1,0,0,24,14,10,20,4.375,10,128,8,1,72.5,9.1,11.2,7.0,10.0,10.0
3102,1,1,0,0,37,20,17,29,3.6486486486486487,8,171,5,1,67.76,13.0,14.3,15.0,9.0,9.0
3103,1,3,0,0,66,43,23,47,3.3939393939393936,8,289,7,7,104.23,1.1,-0.8,1.0,15.0,2.142857142857143
3104,1,4,0,1,56,29,27,49,4.553571428571429,11,310,9,4,82.65,5.2,7.0,7.0,14.0,3.5
3106,1,1,0,0,44,19,25,40,4.363636363636363,8,235,6,4,94.15,2.9,4.6,5.0,9.0,2.25
3107,1,2,0,0,44,22,22,37,5.227272727272728,14,273,8,5,62.54,6.7,7.6,8.0,14.0,2.8
3108,1,2,0,0,40,21,19,37,4.2,10,207,4,2,76.56,7.6,8.4,7.0,4.0,2.0
3109,1,1,1,0,21,11,10,19,4.571428571428571,10,116,4,2,86.2,3.8,5.3,6.0,4.0,2.0
3110,1,3,0,0,22,10,12,20,4.136363636363637,18,112,3,1,82.99,7.2,9.1,6.0,5.0,5.0
3111,1,2,0,0,56,26,30,51,4.732142857142857,11,320,10,4,74.19,6.4,7.8,7.0,11.0,2.75
3112,1,1,0,0,44,20,24,37,4.227272727272728,9,229,2,1,52.2,16.9,20.5,8.0,5.0,5.0
3113,1,4,0,1,33,16,17,28,3.939393939393939,11,162,4,2,80.11,6.2,5.4,6.0,10.0,5.0
3114,1,1,1,0,20,12,8,18,4.2,10,103,4,1,76.56,7.6,8.4,8.0,3.0,3.0
3115,1,4,0,1,47,27,20,38,4.148936170212766,10,241,7,5,87.31,3.4,2.8,5.0,16.0,3.2
3116,1,4,0,1,30,14,16,23,4.4,13,161,4,3,69.79,6.0,4.3,7.0,10.0,3.333333333333333
3117,1,3,0,0,44,24,20,37,4.704545454545454,13,250,9,3,65.42,7.7,8.4,8.0,8.0,2.6666666666666665
3119,1,1,0,0,34,18,16,30,4.0588235294117645,7,171,4,3,102.31,1.8,3.4,5.0,11.0,3.6666666666666665
3120,1,4,0,1,91,37,54,78,4.461538461538462,9,497,16,7,75.2,6.0,6.1,7.0,30.0,4.285714285714286
3121,1,1,1,0,19,8,11,17,4.526315789473684,9,104,4,2,78.75,4.6,4.7,5.0,5.0,2.5
3122,1,3,0,0,48,27,21,38,4.333333333333333,11,255,7,4,84.68,4.4,5.0,6.0,10.0,2.5
3123,1,1,0,0,25,16,9,24,3.68,9,116,4,2,92.63,3.4,2.2,3.0,4.0,2.0
3124,1,1,0,0,47,24,23,42,4.1914893617021285,9,243,6,4,84.88,4.4,4.2,6.0,10.0,2.5
3125,1,1,0,0,45,17,28,42,4.755555555555556,10,258,8,5,79.26,4.4,5.5,8.0,19.0,3.8
3126,1,4,0,1,35,16,19,34,3.9428571428571435,9,172,5,3,93.44,3.1,3.0,6.0,10.0,3.333333333333333
3127,1,1,1,0,22,10,12,19,4.0,8,109,4,2,77.23,5.2,2.9,6.0,6.0,3.0
3128,1,4,0,1,30,16,14,28,4.666666666666667,11,169,4,2,73.17,6.8,8.1,8.0,8.0,4.0
3130,1,4,0,1,47,24,23,40,3.9787234042553186,11,233,4,4,93.34,3.2,3.2,6.0,15.0,3.75
3131,1,2,0,0,76,37,39,62,4.539473684210527,12,420,21,8,95.77,2.2,4.9,5.0,23.0,2.875
3132,1,1,0,0,27,13,14,27,4.148148148148148,9,138,3,1,77.91,9.1,11.6,12.0,2.0,2.0
3133,1,1,0,0,39,19,20,34,4.6923076923076925,14,221,10,3,75.2,6.0,7.2,8.0,9.0,3.0
3134,1,4,0,1,52,27,25,43,4.134615384615385,11,266,11,4,92.12,3.6,4.5,5.0,13.0,3.25
3135,1,3,0,0,57,32,25,44,4.8771929824561395,12,334,7,3,69.11,8.3,11.1,11.0,10.0,3.333333333333333
3136,1,4,0,1,27,14,13,25,4.0740740740740735,9,136,3,1,69.45,10.3,11.2,11.0,4.0,4.0
3137,1,4,0,1,38,20,18,33,3.763157894736842,8,182,6,1,58.29,14.6,15.3,15.0,11.0,11.0
3139,1,4,0,1,32,15,17,30,4.71875,9,182,4,3,85.99,3.9,6.1,6.0,11.0,3.6666666666666665
3140,1,1,1,0,24,10,14,22,4.75,16,137,6,2,84.68,4.4,6.9,7.0,8.0,4.0
3141,1,4,0,1,31,15,16,30,4.32258064516129,14,164,5,2,81.12,5.8,6.7,7.0,2.0,1.0
3142,1,3,0,0,46,28,18,38,4.586956521739131,10,256,7,4,68.26,6.6,5.9,7.0,13.0,3.25
3143,1,4,0,1,27,13,14,23,3.9259259259259265,9,132,6,3,96.18,2.1,1.6,2.0,10.0,3.333333333333333
3144,1,2,0,0,38,20,18,33,4.578947368421051,10,211,6,4,70.29,5.8,4.9,7.0,9.0,2.25
3145,1,1,1,0,59,32,27,46,4.0,11,294,8,4,90.29,4.3,4.8,5.0,9.0,2.25
3146,1,1,0,0,26,15,11,25,3.5769230769230766,8,118,2,2,100.58,2.5,1.9,6.0,6.0,3.0
3147,1,2,0,0,40,18,22,35,4.55,12,221,5,3,83.36,4.9,6.7,8.0,6.0,2.0
3148,1,1,0,0,28,13,15,28,4.071428571428571,12,141,5,3,87.42,3.4,2.4,4.0,8.0,2.6666666666666665
3149,1,3,0,0,54,20,34,48,4.5,9,296,8,3,78.59,6.8,8.8,8.0,13.0,4.333333333333333
3150,1,4,0,1,60,30,30,46,4.35,15,320,14,5,84.68,4.4,5.1,6.0,22.0,4.4
3152,1,1,0,0,65,32,33,50,4.2,10,337,13,9,89.55,2.6,2.0,3.0,32.0,3.555555555555556
3153,1,2,0,0,48,25,23,42,5.041666666666667,13,289,13,5,61.93,7.0,7.5,9.0,10.0,2.0
3154,1,4,0,1,44,21,23,39,4.181818181818182,10,227,8,4,85.69,4.0,3.8,4.0,14.0,3.5
3155,1,3,0,0,56,31,25,36,4.178571428571429,10,289,5,3,77.87,7.0,7.6,7.0,8.0,2.6666666666666665
3156,1,3,1,0,80,45,35,64,4.25,10,419,11,5,80.62,6.0,6.6,6.0,14.0,2.8
3157,1,4,0,1,29,15,14,26,4.413793103448277,13,156,4,2,73.68,6.6,6.6,7.0,6.0,3.0
3158,1,1,0,0,44,29,15,36,3.636363636363636,10,203,4,3,90.39,4.3,3.0,7.0,7.0,2.333333333333333
3159,1,2,0,0,74,40,34,51,4.013513513513513,12,370,5,4,86.54,5.8,6.7,6.0,9.0,2.25
3160,1,2,1,0,20,8,12,20,4.45,9,108,5,2,86.71,3.7,4.5,4.0,7.0,3.5
3161,1,3,0,0,60,30,30,46,4.033333333333333,11,301,11,3,85.02,6.4,7.6,6.0,10.0,3.333333333333333
3162,1,4,0,1,44,21,23,37,3.9090909090909087,8,215,3,2,74.53,8.3,8.0,8.0,4.0,2.0
3163,1,4,0,1,36,20,16,30,3.861111111111111,8,174,4,1,77.24,11.4,14.8,7.0,8.0,8.0
3164,1,2,0,0,39,21,18,34,4.205128205128204,9,202,7,3,92.12,3.6,4.9,5.0,7.0,2.333333333333333
3165,1,2,0,0,33,14,19,33,4.9393939393939394,10,195,6,1,54.9,13.8,18.3,14.0,2.0,2.0
3166,1,3,0,0,51,25,26,44,4.568627450980392,11,283,5,2,62.51,10.9,12.8,13.0,6.0,3.0
3167,1,3,0,0,22,9,13,20,4.181818181818182,7,113,4,3,97.91,1.4,1.9,3.0,10.0,3.333333333333333
3168,1,3,0,0,60,33,27,46,3.716666666666667,10,282,7,4,98.55,3.2,3.6,4.0,12.0,3.0
3169,1,1,0,0,46,27,19,36,4.652173913043479,11,259,9,4,68.26,6.6,6.2,7.0,10.0,2.5
3170,1,3,0,0,44,24,20,37,3.8409090909090913,9,212,5,2,82.99,7.2,7.7,7.0,6.0,3.0
3171,1,1,0,0,91,48,43,73,4.769230769230768,13,524,16,8,68.36,6.6,6.7,7.0,22.0,2.75
3172,1,1,0,0,41,22,19,39,4.414634146341464,11,221,6,3,74.49,6.3,6.2,7.0,8.0,2.6666666666666665
3173,1,4,0,1,55,32,23,47,4.236363636363636,12,287,8,5,94.15,2.9,4.0,5.0,20.0,4.0
3174,1,1,0,0,21,12,9,20,4.190476190476192,8,108,2,2,86.2,3.8,3.6,4.0,7.0,3.5
3175,1,2,0,0,56,32,24,49,3.8392857142857135,10,270,11,5,93.95,2.9,2.3,3.0,12.0,2.4
3176,1,1,0,0,51,25,26,41,4.3921568627450975,9,274,14,5,86.5,3.7,4.3,4.0,12.0,2.4
3177,1,1,1,0,22,10,12,22,4.863636363636363,11,128,2,2,68.77,6.4,7.0,7.0,7.0,3.5
3178,1,1,0,0,23,13,10,22,4.173913043478262,9,118,4,2,85.18,4.2,4.0,4.0,4.0,2.0
3179,1,2,0,0,26,10,16,26,5.115384615384615,14,158,4,2,66.74,7.2,9.2,7.0,11.0,5.5
3180,1,4,1,1,29,11,18,26,4.2413793103448265,10,151,6,2,82.14,5.4,5.8,6.0,12.0,6.0
3181,1,4,0,1,75,43,32,57,3.8533333333333335,9,363,10,5,81.63,5.6,4.2,6.0,17.0,3.4
